trades,net,net_pct,pf,dd_pct,win_pct,recovery,passed,objective,EMAFast,EMAMid,EMASlow,RatioTP
1838,3659.0200000000004,36.5902,1.0294796970673543,76.91770390056627,28.128400435255713,0.3486643816362838,False,3659.0200000000004,45,75,105,5.0
200,3658.2400000000002,36.58240000000001,1.329913865483696,14.387173713973736,38.5,2.100095296049234,True,3658.2400000000002,40,95,70,3.5
2180,3653.9399999999996,36.53939999999999,1.0241630433079074,51.7173,27.660550458715594,0.5995186052349628,False,3653.9399999999996,30,35,105,5.0
95,3646.4100000000008,36.46410000000001,1.6866014788704549,7.194405409555363,37.89473684210527,4.925584222612448,True,3646.4100000000008,50,70,40,5.0
1852,3632.9699999999984,36.32969999999999,1.029020245882514,77.09035762658138,28.077753779697623,0.3395156278474268,False,3632.9699999999984,45,75,100,5.0
2056,3627.5599999999986,36.27559999999998,1.0256740648743699,40.73793402261548,28.06420233463035,0.756507630642692,False,3627.5599999999986,40,45,145,4.5
2273,3613.470000000002,36.13470000000002,1.0235925908660168,56.76276082231736,29.21249450065992,0.5103540517942693,False,3613.470000000002,40,45,80,4.0
2246,3602.9599999999996,36.029599999999995,1.0238254290178828,52.16993331921422,29.2520035618878,0.5540313416380008,False,3602.9599999999996,35,45,80,4.0
2131,3601.7500000000014,36.01750000000001,1.0245873801734275,52.58021289172289,28.015016424213986,0.551638105186095,False,3601.7500000000014,40,45,110,4.5
2057,3587.460000000001,35.874600000000015,1.0253757168764157,39.641330924857925,28.05055906660185,0.7646005703397742,False,3587.460000000001,35,45,130,4.5
2024,3573.210000000001,35.73210000000001,1.0256255828258303,43.51902403651619,28.063241106719367,0.690708935388779,False,3573.210000000001,30,45,130,4.5
1773,3543.449999999998,35.43449999999998,1.0298193068409156,82.63320884626621,28.426395939086298,0.3295193422725295,False,3543.449999999998,45,75,115,5.0
2042,3531.1799999999994,35.31179999999999,1.0252020378138338,39.766574809531505,28.109696376101862,0.7780637314307625,False,3531.1799999999994,35,45,140,4.5
186,3521.0,35.21,1.338227595183547,14.909355837937508,37.096774193548384,1.9686007894530857,True,3521.0,45,90,75,3.5
207,3504.2200000000007,35.04220000000001,1.2827322288857708,13.017190633449397,36.231884057971016,2.2382029074372154,True,3504.2200000000007,45,80,75,4.5
2209,3490.600000000001,34.906000000000006,1.0233955866215796,53.51693207091959,29.198732458125846,0.49987827406951263,False,3490.600000000001,30,45,80,4.0
1866,3483.0,34.83,1.028010591751295,66.97637167237407,29.260450160771708,0.4284955046724834,False,3483.0,50,85,95,4.5
